"order_id";"user_id";"order_date";"status";"total_amount";"shipping_address";"created_at";"updated_at"
1307;91;"2023-05-23";"delivered";8234.74;"0 Transport Trail";"2021-10-26 16:09:32";"2022-07-19 20:09:17"
1308;181;"2023-06-08";"delivered";983.78;"5741 Clyde Gallagher Point";"2021-03-09 06:21:21";"2022-04-13 20:42:03"
1309;528;"2023-10-28";"delivered";6872.76;"0930 Knutson Center";"2021-04-17 02:32:55";"2022-05-14 08:57:50"
1310;379;"2023-12-13";"delivered";4752.59;"93410 Westport Plaza";"2021-08-21 10:44:34";"2022-11-04 19:06:03"
1311;453;"2023-03-23";"shipped";975.82;"79 Gateway Pass";"2021-01-04 03:22:29";"2022-01-07 04:09:00"
1312;736;"2023-10-21";"shipped";1200.74;"99 Claremont Pass";"2021-12-25 22:08:36";"2022-01-23 15:26:57"
1313;158;"2023-11-25";"processing";7838.52;"8974 Delaware Parkway";"2021-09-18 15:32:09";"2022-11-27 13:34:37"
1314;531;"2023-10-30";"delivered";6059.73;"90 Glacier Hill Point";"2021-02-28 14:07:57";"2022-11-08 22:18:35"
1315;712;"2023-12-17";"shipped";9881.94;"8866 Pine View Hill";"2021-02-02 19:04:19";"2022-04-30 11:09:15"
1316;878;"2023-07-15";"delivered";7453.94;"41926 Thackeray Avenue";"2021-02-01 13:03:29";"2022-05-30 08:37:37"
1317;579;"2023-04-11";"processing";4526.79;"5808 Clyde Gallagher Circle";"2021-05-15 13:33:53";"2022-07-23 23:54:54"
1318;612;"2023-07-04";"delivered";2556.17;"0 Tennyson Hill";"2021-02-06 22:43:31";"2022-12-25 00:10:15"
1319;475;"2023-07-29";"delivered";7607.73;"37403 Meadow Ridge Drive";"2021-08-27 05:24:56";"2022-01-27 15:40:11"
1320;179;"2023-02-04";"pending";6750.42;"7761 Oak Valley Pass";"2021-01-25 02:01:28";"2022-08-20 10:07:35"
1321;713;"2023-01-24";"delivered";2852.01;"7 Spenser Hill";"2021-07-11 15:30:24";"2022-08-10 11:03:05"
1322;896;"2023-03-03";"processing";9491.09;"920 Barby Trail";"2021-01-12 07:20:00";"2022-11-20 11:23:14"
1323;963;"2023-09-15";"pending";4647.12;"2947 Upham Center";"2021-03-15 19:30:25";"2022-11-30 00:46:43"
1324;797;"2023-02-04";"shipped";839.47;"08 Petterle Street";"2021-07-25 06:30:48";"2022-01-09 19:21:58"
1325;968;"2023-10-30";"processing";1500.05;"5915 Eagle Crest Trail";"2021-11-11 07:29:44";"2022-08-16 04:03:45"
1326;70;"2023-07-25";"pending";8767.37;"3665 Pearson Court";"2021-01-16 05:33:50";"2022-07-14 19:18:42"
1327;906;"2023-11-01";"processing";8309.31;"9933 Westend Pass";"2021-01-11 20:23:58";"2022-04-28 15:26:09"
1328;35;"2023-09-25";"delivered";3906.42;"54857 Sunfield Plaza";"2021-02-14 02:23:27";"2022-03-23 15:03:27"
1329;145;"2023-07-12";"delivered";718.04;"41691 Linden Circle";"2021-11-09 02:31:07";"2022-07-30 18:06:30"
1330;898;"2023-09-25";"pending";5330.38;"0 Laurel Center";"2021-01-30 20:23:43";"2022-12-28 09:52:13"
1331;693;"2023-07-18";"pending";1056.4;"460 Union Place";"2021-07-27 20:42:56";"2022-11-06 03:39:35"
1332;986;"2023-06-21";"delivered";9663.58;"76125 Weeping Birch Parkway";"2021-05-29 16:35:38";"2022-10-03 21:50:01"
1333;917;"2023-06-23";"delivered";3766.77;"2 Amoth Drive";"2021-06-18 12:23:03";"2022-01-08 00:27:32"
1334;403;"2023-10-22";"pending";6224.63;"6 Michigan Parkway";"2021-03-05 09:36:16";"2022-07-30 19:19:33"
1335;599;"2023-07-19";"pending";6052.96;"1 Brickson Park Crossing";"2021-11-10 19:27:36";"2022-05-15 07:33:57"
1336;979;"2023-07-23";"processing";5581.84;"48532 Londonderry Circle";"2021-03-21 20:37:25";"2022-04-18 12:05:53"
1337;225;"2023-08-22";"delivered";7353.87;"20822 Judy Court";"2021-01-20 19:24:04";"2022-01-30 19:27:52"
1338;697;"2023-09-01";"processing";736.54;"1 Sugar Way";"2021-01-21 02:53:08";"2022-01-08 01:39:43"
1339;578;"2023-09-11";"delivered";2893.24;"117 Heffernan Center";"2021-02-18 01:49:13";"2022-04-25 01:26:31"
1340;651;"2023-07-31";"pending";8195.62;"34 Reindahl Drive";"2021-11-17 00:49:31";"2022-04-24 18:29:41"
1341;96;"2023-06-26";"pending";9186.89;"50 Lawn Pass";"2021-11-01 21:49:46";"2022-10-22 02:23:25"
1342;465;"2023-03-22";"pending";1880.92;"265 Mifflin Plaza";"2021-02-10 07:02:55";"2022-07-30 21:22:17"
1343;756;"2023-04-04";"processing";765.71;"868 Sauthoff Plaza";"2021-11-22 18:22:58";"2022-02-13 23:00:25"
1344;8;"2023-07-10";"pending";615.99;"968 Welch Trail";"2021-04-01 12:58:44";"2022-09-09 21:27:57"
1345;493;"2023-05-15";"shipped";1115.95;"18022 Stoughton Park";"2021-03-17 15:01:11";"2022-12-10 20:58:32"
1346;350;"2023-12-18";"delivered";5917.2;"1186 Fremont Alley";"2021-07-01 14:30:24";"2022-04-06 23:00:40"
1347;569;"2023-01-29";"delivered";4734.71;"61703 Nancy Alley";"2021-02-03 01:55:17";"2022-03-16 03:49:35"
1348;672;"2023-10-21";"shipped";7641.68;"2 Stuart Center";"2021-04-18 01:20:07";"2022-08-20 08:50:42"
1349;965;"2023-02-17";"delivered";2231.6;"851 Pepper Wood Drive";"2021-02-24 22:50:17";"2022-01-25 00:18:36"
1350;792;"2023-07-31";"pending";9824.71;"9 Northwestern Parkway";"2021-02-08 13:23:53";"2022-04-07 14:33:17"
1351;52;"2023-03-09";"delivered";316.72;"74806 Northwestern Trail";"2021-10-13 08:32:30";"2022-08-03 01:36:24"
1352;653;"2023-04-22";"shipped";2707.34;"644 Longview Pass";"2021-11-10 05:50:42";"2022-06-04 07:25:46"
1353;576;"2023-04-27";"delivered";2691.56;"70518 Lunder Lane";"2021-07-10 18:12:42";"2022-04-15 17:35:38"
1354;974;"2023-06-17";"delivered";4878.09;"97 Barby Road";"2021-09-09 17:00:00";"2022-09-08 23:49:35"
1355;593;"2023-07-27";"shipped";9192.15;"87123 Westend Pass";"2021-03-29 07:37:39";"2022-06-03 07:49:14"
1356;543;"2023-11-28";"delivered";6160.56;"3 Southridge Park";"2021-12-30 10:03:50";"2022-12-23 21:54:01"
1357;608;"2023-07-16";"pending";4836.78;"3447 Mifflin Park";"2021-05-07 18:44:28";"2022-08-04 04:02:14"
1358;714;"2023-04-25";"delivered";7984.43;"4 Browning Street";"2021-12-11 01:23:08";"2022-10-30 00:44:19"
1359;953;"2023-05-16";"delivered";8016.45;"63881 Di Loreto Alley";"2021-07-13 01:33:46";"2022-08-31 22:39:29"
1360;848;"2023-10-24";"delivered";5523.22;"7134 Kipling Street";"2021-01-09 16:42:48";"2022-11-09 03:22:08"
1361;872;"2023-09-10";"shipped";2737.97;"3122 Golf Lane";"2021-04-05 02:02:41";"2022-06-07 04:59:46"
1362;110;"2023-12-27";"pending";9505.37;"459 Ridgeview Hill";"2021-11-08 03:33:36";"2022-01-07 03:58:22"
1364;309;"2023-05-01";"delivered";1142.1;"04975 Pennsylvania Court";"2021-07-23 14:30:35";"2022-06-07 04:28:31"
1365;719;"2023-12-10";"processing";9328.68;"97 Bay Hill";"2021-12-08 21:35:58";"2022-06-04 07:13:19"
1366;333;"2023-07-31";"shipped";8707.15;"425 Texas Court";"2021-05-02 22:48:53";"2022-03-03 07:42:01"
1367;490;"2023-05-11";"processing";9194.79;"66 Oak Valley Junction";"2021-01-29 08:20:18";"2022-09-21 15:22:15"
1368;422;"2023-10-20";"pending";8651.99;"69 Stephen Parkway";"2021-05-23 04:35:50";"2022-04-20 01:52:24"
1369;966;"2023-03-25";"processing";2423.74;"485 Glacier Hill Terrace";"2021-07-16 04:54:11";"2022-11-18 04:44:19"
1370;75;"2023-01-03";"processing";1688.96;"63 Starling Alley";"2021-12-28 03:56:25";"2022-11-28 07:24:50"
1371;595;"2023-05-16";"shipped";4131.56;"14 Anhalt Court";"2021-10-09 08:51:20";"2022-09-17 23:41:51"
1372;390;"2023-10-08";"pending";660.43;"5 Monterey Court";"2021-01-16 12:41:12";"2022-03-29 08:34:43"
1373;34;"2023-03-06";"shipped";1161.96;"8671 Bellgrove Place";"2021-03-14 07:52:19";"2022-08-28 15:17:55"
1374;138;"2023-10-28";"shipped";2673.4;"8 Maryland Junction";"2021-03-02 04:42:17";"2022-10-17 19:02:43"
1375;592;"2023-12-11";"processing";2116.67;"5269 Debs Road";"2021-09-25 19:40:33";"2022-03-13 11:53:54"
1376;135;"2023-09-15";"shipped";7256.8;"2973 Welch Drive";"2021-08-09 11:12:09";"2022-01-09 20:57:56"
1377;549;"2023-02-18";"processing";6848.61;"0 Mayer Pass";"2021-05-11 05:52:49";"2022-03-12 23:23:14"
1378;592;"2023-06-12";"shipped";68.95;"4137 Meadow Vale Crossing";"2021-01-29 16:50:02";"2022-10-13 17:48:12"
1379;270;"2023-09-20";"processing";9957.81;"171 Di Loreto Crossing";"2021-01-06 21:17:57";"2022-06-16 03:34:34"
1380;94;"2023-07-31";"shipped";8633.69;"7 Butterfield Plaza";"2021-10-31 13:22:01";"2022-07-04 09:05:51"
1381;491;"2023-12-15";"delivered";1579.2;"536 Maywood Center";"2021-01-10 03:39:48";"2022-04-19 01:19:10"
1382;719;"2023-12-14";"shipped";5611.88;"30014 Magdeline Terrace";"2021-06-02 09:11:06";"2022-06-22 00:01:55"
1383;337;"2023-10-30";"processing";9923.33;"09 Twin Pines Terrace";"2021-06-18 00:31:53";"2022-07-11 04:49:08"
1384;984;"2023-05-24";"delivered";2700.1;"88124 Karstens Lane";"2021-08-09 10:48:02";"2022-07-29 19:38:12"
1385;606;"2023-03-31";"delivered";4171.39;"9096 Thompson Parkway";"2021-10-26 11:16:08";"2022-07-01 23:18:15"
1386;506;"2023-03-11";"pending";408.58;"996 Barnett Junction";"2021-04-25 10:23:46";"2022-07-01 01:54:41"
1387;544;"2023-07-26";"delivered";5194.26;"961 Oak Road";"2021-03-26 01:06:24";"2022-02-12 19:04:56"
1388;974;"2023-07-26";"processing";4124.42;"408 Burning Wood Point";"2021-08-23 07:45:35";"2022-10-07 09:53:55"
1389;206;"2023-03-25";"shipped";1873.87;"9322 Schlimgen Court";"2021-12-28 17:30:23";"2022-06-08 11:49:18"
1390;995;"2023-03-10";"delivered";4060.9;"70481 Loeprich Court";"2021-11-09 06:08:32";"2022-07-06 13:12:53"
1391;439;"2023-04-02";"delivered";104.77;"1 Melvin Lane";"2021-03-26 08:37:21";"2022-01-30 08:50:24"
1392;827;"2023-12-12";"pending";1037.64;"3048 Goodland Crossing";"2021-02-18 03:54:14";"2022-02-07 12:48:52"
1393;181;"2023-04-08";"shipped";1452.55;"2228 Almo Terrace";"2021-09-28 13:59:40";"2022-10-28 02:33:12"
1394;931;"2023-10-06";"pending";2423.53;"567 Scoville Street";"2021-10-12 21:32:32";"2022-05-08 15:51:03"
1395;683;"2023-08-10";"pending";1946.83;"15 Hazelcrest Road";"2021-03-06 23:06:21";"2022-12-09 23:26:36"
1396;281;"2023-04-07";"pending";6278.89;"35 Delaware Hill";"2021-08-06 18:20:57";"2022-12-03 18:06:22"
1397;85;"2023-04-05";"shipped";8277.16;"380 Macpherson Road";"2021-03-02 19:39:55";"2022-09-02 08:05:21"
1398;682;"2023-08-09";"pending";8694.41;"9 Dorton Place";"2021-06-15 18:26:14";"2022-04-07 00:16:03"
1399;809;"2023-05-05";"shipped";9459.42;"133 Jay Place";"2021-02-23 18:13:29";"2022-08-08 15:02:46"
1400;416;"2023-07-07";"pending";6432.71;"0894 Little Fleur Drive";"2021-03-09 05:17:59";"2022-11-12 01:33:22"
1401;627;"2023-02-07";"pending";5230.93;"6 Carioca Terrace";"2021-08-19 16:29:46";"2022-05-20 10:46:33"
1402;97;"2023-02-09";"shipped";7912.83;"007 Red Cloud Pass";"2021-10-03 04:11:50";"2022-12-13 10:26:03"
1403;200;"2023-03-27";"shipped";4890.71;"0 Oak Crossing";"2021-11-28 22:49:45";"2022-08-04 23:03:13"
1404;713;"2023-11-16";"delivered";4425.25;"36873 Shasta Circle";"2021-07-11 06:33:27";"2022-07-15 23:07:56"
1405;944;"2023-08-08";"shipped";794.29;"611 Marquette Road";"2021-02-16 11:39:36";"2022-09-04 14:03:10"
1406;840;"2023-01-20";"delivered";539.45;"6847 Tony Road";"2021-11-01 12:59:35";"2022-11-16 05:05:40"
1407;730;"2023-06-26";"pending";897.05;"66 Michigan Avenue";"2021-04-24 15:11:05";"2022-03-10 10:59:44"
1408;451;"2023-12-03";"processing";4877.83;"8 South Circle";"2021-06-21 10:34:20";"2022-11-20 06:16:27"
1409;624;"2023-04-20";"processing";4246.96;"9605 Melody Pass";"2021-07-16 19:31:27";"2022-07-09 01:38:44"
1410;468;"2023-04-03";"pending";8228.74;"02 Jackson Drive";"2021-06-22 06:05:12";"2022-01-06 18:13:32"
1411;505;"2023-11-17";"shipped";6554.08;"234 Badeau Hill";"2021-02-20 21:47:44";"2022-06-25 00:04:00"
1412;680;"2023-02-21";"delivered";4620.17;"7190 Menomonie Hill";"2021-10-21 04:36:54";"2022-12-16 15:33:18"
1413;88;"2023-10-19";"shipped";8910.47;"3 Anderson Avenue";"2021-06-06 08:12:09";"2022-04-29 19:44:03"
1414;183;"2023-04-19";"processing";6516.4;"5 Spenser Center";"2021-07-22 11:17:32";"2022-08-07 21:00:59"
1415;744;"2023-10-26";"shipped";6418.3;"6551 Loftsgordon Pass";"2021-10-03 10:30:59";"2022-01-02 13:57:30"
1416;717;"2023-02-04";"processing";5902.33;"22316 Portage Trail";"2021-08-30 23:47:41";"2022-04-09 16:37:58"
1417;946;"2023-09-23";"processing";8879.74;"9 Fairfield Hill";"2021-10-04 07:41:44";"2022-09-08 06:29:18"
1418;676;"2023-11-27";"pending";9182.34;"696 Dawn Plaza";"2021-05-02 13:38:58";"2022-12-16 09:07:15"
1419;230;"2023-04-03";"processing";5190.23;"5988 Mandrake Park";"2021-06-07 12:18:57";"2022-04-24 01:15:23"
1420;871;"2023-08-29";"processing";6261.34;"129 Brickson Park Place";"2021-09-14 07:11:51";"2022-10-21 18:11:12"
1421;132;"2023-09-17";"shipped";3696.83;"050 Northfield Pass";"2021-08-17 03:06:14";"2022-08-24 09:22:54"
1422;486;"2023-04-03";"delivered";4551.44;"19516 Killdeer Road";"2021-08-12 02:12:30";"2022-04-05 08:50:08"
1423;853;"2023-01-25";"pending";1682.59;"7189 Shasta Avenue";"2021-07-30 04:06:08";"2022-08-18 00:02:44"
1424;32;"2023-07-21";"delivered";7993.88;"2 Gulseth Terrace";"2021-04-18 03:56:21";"2022-08-31 14:20:57"
1425;999;"2023-06-20";"processing";3818.54;"907 Northwestern Trail";"2021-07-07 13:02:42";"2022-05-10 09:37:08"
1426;570;"2023-09-01";"processing";250.44;"3927 Meadow Ridge Road";"2021-06-13 07:52:40";"2022-02-19 23:23:32"
1427;498;"2023-07-10";"shipped";9767.23;"3 Green Ridge Parkway";"2021-05-18 10:36:16";"2022-03-23 08:34:02"
1428;359;"2023-04-19";"pending";2619.33;"577 Farwell Junction";"2021-08-05 09:08:41";"2022-04-04 16:32:46"
1429;471;"2023-01-20";"pending";6239.23;"3 Granby Trail";"2021-03-08 06:27:11";"2022-12-13 23:28:43"
1431;813;"2023-12-01";"shipped";7519.34;"10 Spohn Plaza";"2021-07-22 11:36:52";"2022-09-08 03:57:06"
1432;808;"2023-07-04";"processing";847.43;"5324 Sullivan Terrace";"2021-07-15 19:39:59";"2022-09-11 07:29:30"
1433;106;"2023-06-29";"delivered";7604.61;"3 Scott Park";"2021-07-28 03:17:26";"2022-11-17 10:33:17"
1434;215;"2023-05-10";"delivered";6231.59;"48118 Warner Pass";"2021-07-31 17:45:36";"2022-03-17 03:48:04"
1435;459;"2023-03-30";"pending";6230.66;"55 Jackson Circle";"2021-10-10 20:12:50";"2022-12-25 05:22:22"
1436;899;"2023-07-16";"pending";3905.97;"34 Welch Place";"2021-09-22 15:21:28";"2022-12-28 19:22:50"
1437;954;"2023-01-20";"delivered";6582.37;"12661 Ronald Regan Terrace";"2021-01-23 03:42:43";"2022-07-30 23:06:50"
1438;74;"2023-02-05";"shipped";1373.3;"5655 Basil Street";"2021-10-31 01:23:22";"2022-01-23 09:49:22"
1439;962;"2023-07-27";"shipped";1528.11;"026 Haas Way";"2021-02-19 11:48:37";"2022-01-02 15:06:41"
1440;385;"2023-10-28";"processing";2133.86;"47493 Hoard Trail";"2021-04-25 07:49:37";"2022-07-14 13:37:50"
1441;608;"2023-10-07";"delivered";7468.26;"49 Loomis Terrace";"2021-10-12 10:33:18";"2022-07-31 19:23:31"
1442;278;"2023-12-08";"delivered";4876.24;"943 Maywood Road";"2021-06-03 09:07:53";"2022-09-28 07:42:48"
1443;33;"2023-11-20";"pending";1948.35;"6 Kennedy Road";"2021-08-24 23:23:10";"2022-04-25 12:45:21"
1444;509;"2023-08-04";"pending";4136.95;"79751 Bonner Trail";"2021-09-10 16:22:03";"2022-04-07 17:55:03"
1445;666;"2023-09-05";"processing";5373.25;"2007 Raven Street";"2021-08-15 00:29:52";"2022-08-15 03:05:31"
1446;958;"2023-02-26";"processing";6866.02;"805 Dapin Junction";"2021-10-09 12:37:12";"2022-03-29 01:49:19"
1447;251;"2023-11-26";"pending";545.34;"5618 Northland Parkway";"2021-03-26 07:33:21";"2022-10-30 19:29:11"
1448;52;"2023-04-24";"shipped";2390.16;"85282 Grasskamp Terrace";"2021-04-26 15:13:21";"2022-03-24 23:38:23"
1449;34;"2023-12-17";"pending";7335.81;"6 Hazelcrest Way";"2021-04-06 01:54:36";"2022-10-09 01:20:48"
1450;958;"2023-12-16";"delivered";4282.18;"9441 Lakewood Trail";"2021-08-03 13:18:30";"2022-03-24 08:15:03"
1451;471;"2023-10-05";"processing";6828.66;"28619 American Hill";"2021-07-24 23:43:02";"2022-08-15 09:53:30"
1452;692;"2023-06-16";"pending";3375.69;"653 Columbus Park";"2021-07-23 21:31:52";"2022-03-26 16:51:58"
1453;581;"2023-10-27";"delivered";4072.45;"1592 Hansons Lane";"2021-10-11 03:27:40";"2022-09-11 21:47:54"
1454;13;"2023-02-06";"delivered";2651.33;"2 8th Way";"2021-06-21 09:54:34";"2022-10-26 04:47:34"
1455;845;"2023-11-07";"shipped";5053.48;"292 Stuart Avenue";"2021-07-21 09:49:29";"2022-09-27 15:32:35"
1456;225;"2023-07-26";"delivered";4586.28;"0152 Quincy Plaza";"2021-12-01 00:30:17";"2022-12-07 09:13:25"
1457;712;"2023-05-14";"processing";7156.73;"37838 Continental Pass";"2021-07-22 11:13:07";"2022-09-05 21:12:16"
1458;977;"2023-06-01";"pending";2749.69;"30 Wayridge Circle";"2021-07-10 07:09:07";"2022-01-03 20:07:38"
1459;610;"2023-03-21";"shipped";63.77;"6 Petterle Junction";"2021-10-21 13:50:55";"2022-05-08 19:11:58"
1460;38;"2023-01-25";"shipped";440.6;"6 Truax Trail";"2021-06-17 15:47:03";"2022-05-12 10:35:53"
1461;349;"2023-05-16";"pending";6055.75;"244 Melby Road";"2021-08-03 04:19:38";"2022-04-27 20:30:39"
1462;475;"2023-10-30";"processing";6921.73;"329 Main Junction";"2021-11-19 11:39:24";"2022-10-20 23:51:24"
1463;959;"2023-09-26";"pending";8919.62;"4 Village Green Center";"2021-04-05 12:53:54";"2022-12-02 13:52:29"
1464;556;"2023-05-12";"shipped";6207.69;"4 Kinsman Plaza";"2021-11-15 08:40:33";"2022-07-09 07:52:58"
1465;434;"2023-07-13";"delivered";5525.32;"37518 Randy Center";"2021-09-14 06:09:25";"2022-08-08 14:54:11"
1466;738;"2023-05-23";"processing";1005.24;"75 Gerald Drive";"2021-11-04 02:58:33";"2022-01-29 22:32:31"
1467;446;"2023-01-14";"pending";3346.66;"92459 Green Ridge Center";"2021-06-19 01:01:26";"2022-10-15 08:00:39"
1468;331;"2023-03-11";"processing";1410.78;"6125 Eagle Crest Crossing";"2021-06-12 11:25:34";"2022-09-25 21:04:51"
1469;522;"2023-11-09";"delivered";5492.98;"73014 Sunbrook Pass";"2021-11-30 19:24:14";"2022-09-28 12:46:53"
1470;490;"2023-05-29";"pending";5564.83;"797 Independence Plaza";"2021-08-01 23:57:49";"2022-10-21 21:18:15"
1471;950;"2023-10-15";"shipped";8163.52;"78187 Lindbergh Circle";"2021-06-08 15:56:38";"2022-01-18 05:39:30"
1472;965;"2023-11-29";"pending";997.0;"70 Sundown Terrace";"2021-07-10 00:40:53";"2022-05-24 17:08:00"
1473;5;"2023-07-18";"pending";8245.04;"25417 Holy Cross Trail";"2021-02-16 00:25:00";"2022-02-21 17:24:37"
1474;200;"2023-10-20";"shipped";4127.99;"98995 Elka Place";"2021-04-25 17:14:20";"2022-07-11 08:12:36"
1475;560;"2023-04-08";"pending";756.93;"9239 Portage Circle";"2021-02-18 22:46:52";"2022-10-24 19:19:55"
1476;335;"2023-10-29";"shipped";8807.86;"691 Ronald Regan Trail";"2021-05-22 04:59:15";"2022-12-12 10:28:09"
1477;924;"2023-11-11";"shipped";3223.89;"647 Pawling Lane";"2021-04-24 23:18:59";"2022-12-30 07:23:08"
1478;889;"2023-05-20";"delivered";1617.71;"549 Maple Wood Hill";"2021-07-17 10:17:14";"2022-06-12 09:17:52"
1479;806;"2023-01-14";"pending";5157.06;"6742 Dovetail Parkway";"2021-08-13 10:13:13";"2022-08-29 20:42:18"
1480;59;"2023-09-27";"delivered";1567.47;"60 Thierer Junction";"2021-10-02 15:01:53";"2022-02-16 11:09:37"
1481;148;"2023-09-15";"processing";5533.72;"93967 Stephen Parkway";"2021-05-13 09:16:43";"2022-09-15 22:06:23"
1482;325;"2023-06-08";"delivered";7577.88;"3268 Toban Way";"2021-12-12 10:38:19";"2022-09-23 19:01:49"
1483;740;"2023-12-19";"pending";9129.83;"40866 Farmco Circle";"2021-04-15 15:45:21";"2022-04-20 20:34:45"
1484;399;"2023-03-24";"pending";9852.32;"15 Karstens Crossing";"2021-10-04 06:42:13";"2022-10-09 21:26:51"
1485;146;"2023-06-26";"shipped";9753.58;"7855 Ruskin Point";"2021-08-13 00:17:51";"2022-10-10 01:57:50"
1486;517;"2023-11-22";"shipped";1728.46;"7 Dahle Circle";"2021-06-19 17:57:12";"2022-07-10 11:39:17"
1487;445;"2023-09-28";"shipped";4063.28;"77848 Mockingbird Court";"2021-03-16 09:04:26";"2022-09-15 10:12:40"
1488;707;"2023-06-01";"delivered";1679.78;"74 Sunbrook Alley";"2021-10-04 13:52:11";"2022-12-15 02:31:14"
1489;503;"2023-04-16";"pending";2471.38;"3763 Melby Park";"2021-04-06 10:46:07";"2022-05-19 22:13:05"
1490;405;"2023-01-09";"processing";2931.57;"0 Jana Park";"2021-03-05 10:47:22";"2022-11-14 07:15:59"
1491;690;"2023-01-09";"pending";4341.33;"96817 Bashford Crossing";"2021-09-29 02:54:55";"2022-06-23 17:54:01"
1492;707;"2023-11-27";"delivered";834.18;"8887 South Way";"2021-10-01 07:52:28";"2022-12-05 20:27:48"
1493;151;"2023-12-23";"processing";7598.82;"8756 Corscot Drive";"2021-12-07 06:26:04";"2022-06-05 03:19:28"
1494;963;"2023-09-07";"shipped";2693.0;"09146 Artisan Park";"2021-12-03 01:58:23";"2022-02-16 23:17:25"
1495;552;"2023-09-25";"pending";4272.65;"509 Talisman Circle";"2021-09-04 00:08:53";"2022-10-03 08:29:30"
1496;663;"2023-10-25";"shipped";7253.36;"7496 Forest Dale Pass";"2021-07-23 23:02:48";"2022-04-01 20:21:20"
1497;218;"2023-12-15";"delivered";7156.33;"80251 Anthes Way";"2021-05-09 22:22:42";"2022-10-08 22:42:34"
1498;332;"2023-10-23";"shipped";6704.55;"426 Lighthouse Bay Lane";"2021-06-29 20:44:53";"2022-03-04 18:49:42"
1499;391;"2023-04-08";"processing";5109.26;"1 Mallard Trail";"2021-04-12 04:02:32";"2022-11-06 04:45:53"
1500;954;"2023-05-23";"processing";9539.47;"18783 Northview Way";"2021-02-07 18:51:17";"2022-02-02 11:51:47"
1501;820;"2023-09-28";"processing";5741.92;"5 Mariners Cove Way";"2021-06-07 01:48:48";"2022-10-14 10:30:53"
1502;189;"2023-12-09";"pending";1594.38;"52 Lillian Point";"2021-07-23 10:03:42";"2022-12-23 13:31:03"
1503;49;"2023-02-07";"shipped";4967.13;"06108 Gerald Point";"2021-05-14 12:32:07";"2022-05-17 10:08:31"
1504;839;"2023-01-08";"shipped";4207.34;"82 Mitchell Avenue";"2021-04-20 18:03:04";"2022-04-05 18:00:55"
1505;686;"2023-02-21";"pending";1552.62;"359 Fallview Lane";"2021-10-06 02:00:33";"2022-05-31 00:12:52"
1506;580;"2023-02-27";"pending";1428.09;"895 Hayes Crossing";"2021-04-01 18:09:44";"2022-03-30 14:41:16"
1507;599;"2023-04-21";"shipped";8422.12;"6 Fulton Road";"2021-02-26 17:45:33";"2022-07-19 23:54:44"
1508;197;"2023-02-25";"processing";3267.04;"70 Almo Park";"2021-01-30 07:41:22";"2022-02-08 03:24:31"
1509;516;"2023-10-13";"pending";6959.92;"7 Brown Plaza";"2021-05-19 16:49:37";"2022-09-30 21:36:05"
1510;142;"2023-09-21";"pending";2749.64;"46 Nelson Pass";"2021-09-29 02:19:56";"2022-05-26 09:53:49"
1511;17;"2023-05-16";"shipped";779.96;"493 Mcguire Plaza";"2021-10-20 12:09:15";"2022-12-19 17:56:05"
1512;233;"2023-07-09";"shipped";7777.42;"90690 Ludington Place";"2021-09-14 00:38:31";"2022-02-23 04:36:48"
1513;961;"2023-02-13";"processing";0.49;"70086 Pawling Junction";"2021-08-08 20:15:15";"2022-08-03 23:19:10"
1514;932;"2023-06-07";"pending";1561.87;"17929 Merchant Way";"2021-10-18 22:18:05";"2022-06-03 09:22:20"
1515;297;"2023-12-22";"delivered";1160.64;"79 Marcy Point";"2021-07-02 10:47:07";"2022-05-29 20:21:10"
1516;490;"2023-02-27";"processing";4959.21;"9896 Sommers Center";"2021-06-04 16:04:00";"2022-07-25 16:12:29"
1517;155;"2023-05-30";"shipped";7159.9;"315 Ludington Street";"2021-01-09 03:11:13";"2022-08-03 01:00:00"
1518;338;"2023-06-14";"pending";1409.62;"29 Londonderry Parkway";"2021-01-22 16:13:04";"2022-01-19 13:25:49"
1519;515;"2023-04-08";"delivered";5516.41;"775 School Circle";"2021-06-01 07:04:57";"2022-01-17 07:22:07"
1520;20;"2023-09-16";"delivered";3164.79;"9 Vidon Center";"2021-10-25 15:47:27";"2022-11-27 03:53:39"
1521;461;"2023-07-27";"delivered";4649.1;"6128 Spenser Point";"2021-11-27 09:40:05";"2022-09-03 01:50:57"
1522;316;"2023-03-19";"processing";4037.04;"17178 Kropf Way";"2021-11-26 02:59:55";"2022-07-16 03:16:59"
1524;255;"2023-09-19";"shipped";8437.03;"9 Namekagon Drive";"2021-09-08 13:40:59";"2022-11-21 15:28:52"
1525;257;"2023-10-05";"shipped";4554.99;"76 Messerschmidt Place";"2021-04-05 20:33:13";"2022-04-27 17:42:23"
1526;33;"2023-08-31";"shipped";7781.92;"247 Quincy Center";"2021-12-08 03:59:58";"2022-03-25 01:44:01"
1527;394;"2023-09-13";"pending";6981.26;"64 Lakewood Gardens Lane";"2021-07-30 09:52:57";"2022-06-09 20:33:08"
1528;866;"2023-02-06";"delivered";8419.27;"31243 Main Point";"2021-04-11 16:35:53";"2022-04-19 08:46:20"
1529;675;"2023-06-14";"processing";330.54;"70325 Summer Ridge Crossing";"2021-06-18 16:26:32";"2022-10-26 10:45:07"
1530;711;"2023-08-18";"shipped";7642.86;"03 Clarendon Crossing";"2021-07-12 03:03:01";"2022-11-21 10:00:17"
