order_id,user_id,order_date,status,total_amount,shipping_address,created_at,updated_at
2444,975,2023-09-18 03:44:39,pending,2957.91,283 Miller Street,2021-12-26 04:33:25,2022-08-15 16:46:47
2445,208,2023-11-04 21:24:00,pending,5438.76,7 Beilfuss Hill,2021-08-03 16:14:33,2022-07-06 01:07:10
2446,696,2023-04-03 05:08:23,delivered,1257.33,79 Westerfield Pass,2021-07-21 15:55:04,2022-04-29 09:10:06
2447,260,2023-09-29 17:53:05,shipped,8649.64,91 Manley Parkway,2021-07-27 12:04:54,2022-07-26 05:44:36
2448,217,2023-09-10 14:23:53,processing,6315.2,5 Nevada Alley,2021-02-06 13:20:34,2022-04-02 23:48:04
2449,774,2023-02-04 22:00:21,processing,4669.85,5 Stoughton Lane,2021-03-17 11:26:49,2022-08-15 19:41:19
2450,287,2023-12-10 21:05:25,processing,2797.71,8 John Wall Park,2021-11-09 06:59:35,2022-07-09 11:53:23
2451,172,2023-01-22 12:25:33,processing,8978.4,02 Moland Terrace,2021-11-16 02:38:38,2022-01-21 14:32:51
2452,211,2023-06-01 12:17:45,processing,3392.98,1224 Hansons Point,2021-07-11 15:45:56,2022-11-03 06:44:42
2453,311,2023-04-09 08:55:07,shipped,9960.19,3 Mendota Circle,2021-01-08 14:59:55,2022-11-23 23:15:06
2454,233,2023-06-08 17:53:28,shipped,8809.78,91407 Morning Trail,2021-05-29 14:50:28,2022-03-18 06:48:58
2455,682,2023-02-06 01:26:37,processing,7651.82,39 Division Lane,2021-07-23 08:06:19,2022-03-27 06:49:17
2456,437,2023-07-20 04:01:00,processing,6751.82,03216 Fairview Way,2021-02-09 03:12:30,2022-08-27 20:02:58
2457,500,2023-01-15 00:17:41,delivered,7512.51,5050 Wayridge Point,2021-11-19 00:43:40,2022-09-23 23:28:15
2458,289,2023-08-04 11:05:59,shipped,9192.4,33515 Melby Parkway,2021-03-09 20:34:29,2022-12-16 16:51:20
2459,976,2023-09-26 00:42:46,pending,1355.03,82515 Village Trail,2021-11-22 18:56:56,2022-06-29 00:10:21
2460,635,2023-01-23 15:57:05,shipped,1359.18,49418 Sauthoff Drive,2021-01-11 09:29:57,2022-07-07 14:29:09
2461,143,2023-11-26 02:41:11,delivered,6847.07,1 Scofield Terrace,2021-11-11 10:20:38,2022-04-20 23:08:16
2462,415,2023-12-12 09:16:33,shipped,91.39,5 Norway Maple Parkway,2021-12-01 01:44:39,2022-03-30 12:18:52
2463,854,2023-07-25 01:08:13,shipped,8669.82,80 Thompson Drive,2021-07-13 23:18:30,2022-08-19 00:32:16
2464,651,2023-08-18 15:56:18,processing,4376.06,47661 Donald Crossing,2021-02-28 22:32:17,2022-01-09 01:38:40
2465,230,2023-10-31 14:50:04,pending,2085.93,20816 Jana Parkway,2021-11-21 14:42:07,2022-05-05 07:30:23
2466,620,2023-09-02 21:04:03,pending,9774.02,8 Logan Plaza,2021-01-18 08:25:22,2022-02-07 13:38:08
2467,192,2023-10-08 15:06:37,delivered,260.29,5 Forster Plaza,2021-04-09 15:22:06,2022-12-16 04:34:47
2468,248,2023-11-01 05:42:11,processing,8058.5,781 Monument Alley,2021-01-17 06:42:18,2022-04-08 17:55:41
2469,172,2023-11-04 14:01:39,pending,5654.31,129 Golf View Hill,2021-08-07 17:15:58,2022-04-16 11:14:39
2470,518,2023-12-25 11:42:04,delivered,9992.3,903 Oxford Pass,2021-10-01 14:32:05,2022-04-13 13:02:32
2471,247,2023-02-23 04:59:06,processing,4556.18,5961 Transport Junction,2021-09-21 13:24:48,2022-11-18 12:44:20
2472,472,2023-03-27 17:50:16,processing,3554.02,72 Di Loreto Terrace,2021-10-05 19:48:23,2022-05-13 07:43:13
2473,498,2023-10-19 05:34:26,shipped,2876.7,0409 Golf View Crossing,2021-03-19 07:23:08,2022-01-18 01:52:56
2474,917,2023-04-05 12:38:52,delivered,4677.66,8 Truax Trail,2021-02-11 22:00:09,2022-11-25 18:13:09
2475,463,2023-02-28 14:46:41,pending,1566.24,981 Arkansas Avenue,2021-04-08 22:22:57,2022-01-12 16:07:51
2476,249,2023-10-30 02:25:48,processing,4094.68,628 Morrow Circle,2021-06-28 01:46:56,2022-08-09 11:34:35
2477,414,2023-08-21 23:21:11,pending,2776.32,5011 Independence Court,2021-09-17 13:58:00,2022-12-22 18:52:19
2478,870,2023-10-06 17:02:35,pending,5669.24,69 Hooker Hill,2021-01-17 23:18:38,2022-06-27 16:22:27
2479,294,2023-08-07 23:12:14,shipped,4091.33,00339 Golf Course Circle,2021-08-29 22:13:12,2022-03-14 14:11:42
2480,97,2023-12-07 00:15:19,pending,8041.38,05495 Sloan Way,2021-04-26 12:22:17,2022-01-07 19:22:22
2481,982,2023-04-12 15:42:31,processing,6.83,6243 Manitowish Park,2021-09-20 23:58:59,2022-08-30 15:14:04
2482,946,2023-09-28 17:51:36,pending,4318.38,589 Bunting Plaza,2021-03-29 18:16:19,2022-05-02 05:30:58
2483,427,2023-11-19 16:57:57,pending,7453.68,4 Meadow Ridge Terrace,2021-03-01 03:13:49,2022-02-15 10:06:53
2484,754,2023-09-18 02:26:57,delivered,3773.64,6371 David Way,2021-05-08 14:07:46,2022-06-25 01:34:03
2485,239,2023-09-12 00:08:19,pending,7619.24,19 Bay Lane,2021-05-25 06:59:26,2022-09-30 06:56:19
2486,741,2023-06-11 04:03:23,pending,4224.99,27984 Union Drive,2021-11-26 01:29:51,2022-12-14 00:09:58
2487,74,2023-08-28 00:23:17,pending,6633.15,061 Morningstar Center,2021-02-19 06:05:21,2022-05-05 20:22:21
2488,710,2023-07-24 13:20:45,pending,6237.79,25232 Logan Park,2021-07-02 15:06:52,2022-01-26 02:12:43
2489,108,2023-05-30 19:13:36,processing,7290.68,62 Wayridge Road,2021-02-25 21:55:38,2022-11-02 00:50:31
2490,425,2023-11-20 23:06:00,processing,9828.46,361 Gale Alley,2021-03-15 16:52:39,2022-09-05 17:52:43
2491,613,2023-05-06 02:36:42,pending,5543.0,0 Katie Lane,2021-07-28 13:52:19,2022-06-27 16:41:41
2492,92,2023-05-24 10:58:55,processing,1565.78,45 Acker Circle,2021-03-11 13:14:20,2022-02-18 01:42:07
2493,484,2023-08-30 18:28:51,pending,8757.57,50205 Glendale Junction,2021-06-02 03:46:14,2022-05-21 19:47:53
2494,463,2023-12-30 12:14:46,shipped,1674.95,436 Nevada Avenue,2021-04-20 15:38:39,2022-01-22 02:44:56
2495,487,2023-06-25 05:53:01,processing,8721.5,375 Lawn Parkway,2021-03-03 16:11:08,2022-06-26 05:47:04
2496,527,2023-07-20 03:20:41,shipped,893.67,88 Union Crossing,2021-10-07 16:53:53,2022-03-01 21:59:07
2497,121,2023-12-14 19:19:05,pending,8885.91,01 Ridge Oak Circle,2021-08-23 23:41:36,2022-12-28 08:43:29
2498,257,2023-10-26 15:19:12,shipped,915.84,0558 Sullivan Hill,2021-09-05 09:38:54,2022-08-21 16:54:08
2499,494,2023-12-08 01:54:08,pending,2878.0,2251 Johnson Trail,2021-04-10 07:39:46,2022-07-20 14:34:19
2500,508,2023-06-21 06:42:12,delivered,5068.34,09 Lake View Crossing,2021-04-10 11:41:02,2022-08-11 06:57:24
2501,599,2023-07-26 03:48:59,processing,2991.37,16989 Burrows Way,2021-05-19 10:50:50,2022-03-08 22:51:15
2502,125,2023-12-10 09:08:42,pending,8689.52,45095 Sunnyside Junction,2021-12-15 07:07:36,2022-10-27 03:45:39
2503,846,2023-09-22 16:15:07,pending,7654.1,72542 Dapin Way,2021-06-27 06:21:55,2022-07-31 00:44:50
2504,978,2023-04-22 04:51:39,delivered,3193.27,68 Bunker Hill Place,2021-01-06 13:19:04,2022-05-16 04:15:45
2505,843,2023-05-23 21:10:45,shipped,7732.59,00 Waxwing Court,2021-12-03 15:58:53,2022-04-14 21:17:53
2506,682,2023-12-08 11:55:04,pending,5132.59,3653 Forest Plaza,2021-12-08 12:39:27,2022-08-02 18:58:07
2507,893,2023-10-18 02:23:06,shipped,5450.72,1 Trailsway Trail,2021-12-14 20:15:13,2022-07-13 01:17:32
2508,306,2023-06-06 04:38:36,processing,5988.24,8 Sunbrook Drive,2021-04-27 23:43:01,2022-10-12 07:14:07
2509,464,2023-11-22 16:43:10,pending,1388.8,31559 Havey Park,2021-04-21 19:49:35,2022-03-08 19:24:40
2510,556,2023-09-15 10:31:30,processing,580.93,6 Dexter Terrace,2021-07-27 17:35:22,2022-07-09 08:24:09
2511,633,2023-08-02 14:19:33,pending,9593.2,4 Bay Road,2021-01-24 13:07:00,2022-01-04 03:35:35
2512,940,2023-03-04 15:43:57,processing,5077.4,379 Park Meadow Place,2021-10-21 17:20:20,2022-05-08 00:08:55
2513,414,2023-03-17 11:55:09,delivered,2723.61,5 Bartelt Hill,2021-11-05 07:26:38,2022-11-02 13:14:04
2514,38,2023-01-27 01:29:39,pending,6601.76,1980 Fuller Junction,2021-08-26 14:15:31,2022-08-13 20:12:40
2515,776,2023-04-09 02:55:59,delivered,2003.44,0096 Kings Parkway,2021-06-14 14:40:59,2022-04-10 04:27:58
2516,777,2023-02-24 13:07:22,processing,1155.83,867 Welch Court,2021-04-02 17:15:52,2022-10-12 12:13:11
2517,650,2023-11-02 06:18:11,processing,6069.01,51326 Nobel Street,2021-06-12 12:11:37,2022-09-19 09:17:14
2518,359,2023-01-30 13:13:14,shipped,4376.21,677 Evergreen Terrace,2021-02-14 09:59:29,2022-03-10 11:22:39
2519,647,2023-04-26 04:03:49,shipped,1244.75,6 Moulton Terrace,2021-06-02 12:45:30,2022-12-20 02:29:09
2520,390,2023-03-28 17:03:09,shipped,2442.54,7 Di Loreto Place,2021-09-18 20:09:53,2022-11-03 04:33:26
2521,217,2023-11-15 15:34:49,shipped,6050.75,878 Crescent Oaks Lane,2021-01-31 20:09:48,2022-05-11 09:56:01
2522,222,2023-02-02 00:24:05,processing,1140.52,88 Superior Park,2021-03-30 07:11:16,2022-04-07 03:40:03
2523,904,2023-03-30 11:14:25,pending,3524.55,99 Bunting Lane,2021-07-20 04:42:10,2022-09-14 04:47:00
2524,888,2023-12-23 01:11:04,shipped,9381.68,66770 Anderson Avenue,2021-04-22 10:35:22,2022-10-30 01:12:11
2525,314,2023-04-29 09:27:06,shipped,3338.35,37 Pawling Court,2021-02-09 22:19:04,2022-04-06 12:52:21
2526,964,2023-12-12 02:20:37,delivered,8826.6,815 Gateway Junction,2021-05-21 00:22:55,2022-07-05 08:21:15
2527,581,2023-09-19 04:36:53,delivered,3214.79,9 Ronald Regan Circle,2021-12-12 05:41:18,2022-09-09 11:14:00
2528,629,2023-01-18 20:07:04,shipped,1079.34,85 Arapahoe Street,2021-04-20 17:14:46,2022-09-03 23:38:28
2529,399,2023-03-03 00:24:57,delivered,4275.22,35663 Carioca Alley,2021-04-23 23:08:22,2022-01-20 22:19:27
2530,520,2023-09-21 23:04:58,pending,4666.25,60 Upham Lane,2021-12-01 09:12:59,2022-10-23 18:29:58
2531,478,2023-06-30 20:52:24,processing,8929.25,6130 Annamark Parkway,2021-01-27 05:28:23,2022-10-16 09:54:26
2532,264,2023-10-15 16:28:56,processing,8021.7,5 Pierstorff Alley,2021-05-23 21:44:08,2022-08-29 16:34:41
2533,507,2023-10-19 15:36:54,delivered,5881.02,2194 Packers Court,2021-02-16 14:18:27,2022-04-11 19:36:06
2534,215,2023-03-07 19:09:01,delivered,8500.51,07 Northfield Pass,2021-07-15 02:29:47,2022-03-12 17:36:39
2535,724,2023-02-28 09:57:01,pending,9491.67,627 Hanson Parkway,2021-12-25 21:35:44,2022-07-28 22:45:57
2536,926,2023-09-11 07:15:21,delivered,7279.71,28 Jana Street,2021-10-31 12:02:12,2022-01-13 13:13:48
2537,956,2023-05-04 11:47:14,pending,7629.68,75249 Forster Lane,2021-07-13 16:14:36,2022-09-23 14:59:31
2538,15,2023-05-16 14:21:10,delivered,6246.37,35 Waywood Crossing,2021-06-14 23:30:28,2022-04-13 13:20:46
2539,493,2023-04-20 11:09:53,processing,8365.61,226 Luster Lane,2021-10-11 12:54:46,2022-05-10 02:28:00
2540,850,2023-08-16 19:11:27,processing,6664.79,98608 Charing Cross Trail,2021-09-23 17:15:27,2022-08-09 20:34:34
2541,924,2023-02-06 16:55:36,delivered,9117.84,6 Cambridge Street,2021-05-13 14:56:09,2022-03-27 23:20:14
2542,564,2023-06-05 13:54:15,delivered,6899.82,64701 Sachtjen Circle,2021-07-06 18:05:08,2022-10-13 16:17:29
2543,860,2023-11-26 10:41:32,pending,9968.6,927 Tomscot Park,2021-09-24 19:53:46,2022-12-13 11:30:05
2544,451,2023-09-28 10:15:14,processing,8358.59,9633 Clyde Gallagher Terrace,2021-06-16 15:44:25,2022-03-24 01:45:45
2545,408,2023-02-07 20:55:25,delivered,1659.56,5037 2nd Junction,2021-03-16 21:49:52,2022-01-10 11:03:03
2546,335,2023-05-30 03:40:12,shipped,6594.64,93 Merry Court,2021-06-20 14:11:19,2022-08-25 13:49:21
2547,347,2023-01-03 07:57:10,pending,7096.79,68046 Delaware Park,2021-07-27 11:51:56,2022-08-23 19:30:09
2548,138,2023-04-24 08:36:01,delivered,7302.72,57502 Riverside Place,2021-04-02 12:29:57,2022-02-05 08:57:24
2549,122,2023-10-03 03:22:49,delivered,9850.82,45 Di Loreto Street,2021-10-27 21:30:37,2022-04-26 08:55:45
2550,223,2023-12-23 17:01:10,pending,8674.47,427 Golden Leaf Street,2021-12-06 04:07:33,2022-06-19 08:29:34
2551,242,2023-08-15 09:38:54,delivered,8636.04,378 Harper Lane,2021-07-05 03:16:04,2022-02-10 16:51:54
2552,776,2023-04-02 00:37:50,processing,5830.28,85 Forest Run Lane,2021-12-25 20:52:08,2022-06-17 13:54:35
2553,47,2023-08-07 10:44:21,shipped,2104.05,8 Brown Street,2021-11-30 20:23:54,2022-07-10 07:37:13
2554,128,2023-07-04 04:50:52,processing,146.78,8 Stang Lane,2021-08-31 13:24:35,2022-01-08 14:45:27
2555,673,2023-06-13 17:09:00,processing,3985.73,27742 Rusk Alley,2021-08-02 07:36:53,2022-10-25 21:48:16
2556,590,2023-08-13 00:13:40,shipped,1223.75,7 Manitowish Park,2021-06-08 08:32:04,2022-10-19 00:55:48
2557,564,2023-04-23 06:06:36,processing,6256.12,49 Barnett Plaza,2021-12-02 08:56:31,2022-01-31 02:52:52
2558,739,2023-02-27 02:23:18,shipped,4567.7,04507 Glacier Hill Crossing,2021-08-31 17:07:11,2022-09-03 19:49:31
2559,402,2023-07-15 14:01:46,shipped,39.38,621 Cascade Avenue,2021-01-14 13:55:47,2022-08-26 06:06:40
2560,57,2023-04-16 09:41:13,pending,2816.48,63 Muir Terrace,2021-04-12 15:09:42,2022-10-24 10:10:50
2561,282,2023-08-25 08:57:56,shipped,2344.78,37 Packers Street,2021-07-24 22:57:58,2022-06-07 17:15:38
2562,322,2023-10-14 10:33:20,delivered,7606.61,91 Farmco Circle,2021-08-06 11:03:40,2022-03-17 00:29:45
2563,35,2023-11-04 13:32:56,shipped,7401.83,8 International Court,2021-10-04 15:10:24,2022-06-03 23:57:27
2564,668,2023-10-30 14:25:00,pending,1076.76,31 Blue Bill Park Way,2021-08-27 09:21:44,2022-12-08 07:33:36
2565,582,2023-07-18 11:03:01,pending,1508.92,19 Kensington Plaza,2021-06-16 20:03:59,2022-08-27 11:14:18
2566,263,2023-11-01 14:09:33,pending,8805.28,1 Blue Bill Park Place,2021-09-05 06:39:11,2022-10-15 19:34:01
2567,941,2023-04-25 08:30:11,pending,9334.27,78 Mcbride Parkway,2021-07-28 19:15:27,2022-05-06 14:29:19
2568,407,2023-04-24 10:10:35,pending,279.78,758 Algoma Crossing,2021-08-26 11:12:44,2022-07-27 06:10:09
2569,950,2023-03-27 06:57:59,shipped,5549.65,62 Loomis Pass,2021-06-12 10:53:12,2022-07-29 16:37:10
2570,295,2023-03-15 23:53:47,delivered,3011.26,941 Jenna Place,2021-04-27 12:39:17,2022-07-11 18:06:10
2571,919,2023-08-21 17:32:26,pending,1644.96,415 Pawling Road,2021-07-03 02:39:13,2022-01-18 16:57:21
2572,256,2023-02-11 20:30:10,processing,296.08,547 Sunfield Place,2021-10-16 19:42:43,2022-03-20 23:56:53
2573,921,2023-12-28 21:16:14,pending,7162.26,872 Michigan Road,2021-07-08 16:56:45,2022-07-23 11:19:34
2574,391,2023-11-21 23:19:59,pending,5976.71,464 Warrior Alley,2021-06-28 12:19:16,2022-01-10 17:44:14
2575,548,2023-05-24 16:02:16,processing,1137.53,5 School Park,2021-10-26 07:33:13,2022-10-19 07:18:09
2576,208,2023-07-27 04:50:58,processing,2323.86,583 Carberry Crossing,2021-05-20 10:34:03,2022-06-06 13:31:13
2577,527,2023-12-26 11:22:56,pending,8592.64,09 Mendota Avenue,2021-03-02 07:45:50,2022-12-25 16:25:05
2578,382,2023-10-23 11:48:49,processing,7148.76,80008 Brickson Park Park,2021-08-15 03:16:19,2022-03-10 19:30:23
2579,484,2023-05-14 21:02:44,shipped,2216.86,32 International Plaza,2021-08-27 11:35:53,2022-10-14 18:17:18
2580,51,2023-03-03 19:03:19,pending,2255.4,78471 Walton Parkway,2021-04-12 05:03:32,2022-12-11 17:03:58
2581,297,2023-05-24 19:53:34,processing,87.61,83503 Amoth Trail,2021-05-07 22:02:08,2022-10-27 13:23:10
2582,7,2023-02-05 18:45:52,pending,1185.82,24288 Sugar Terrace,2021-08-11 09:02:39,2022-05-06 04:08:33
2583,667,2023-07-13 09:40:21,delivered,7532.67,71438 Bunker Hill Avenue,2021-06-08 15:59:40,2022-10-21 11:04:23
2584,104,2023-01-03 20:47:50,shipped,1811.18,0 Fordem Alley,2021-07-05 17:06:25,2022-06-28 04:48:49
2585,37,2023-02-06 20:21:24,shipped,4675.2,3296 Straubel Parkway,2021-11-29 21:33:26,2022-02-09 10:25:15
2586,9,2023-12-04 08:50:08,shipped,9198.43,932 Forest Dale Park,2021-06-21 20:01:33,2022-04-13 00:27:51
2587,765,2023-02-17 08:29:29,delivered,5088.21,655 Nevada Road,2021-11-14 20:51:30,2022-06-01 12:40:07
2588,757,2023-05-16 11:31:50,processing,7489.5,99 Haas Parkway,2021-06-15 23:42:25,2022-06-25 18:46:49
2589,493,2023-11-15 13:12:42,pending,5764.75,696 Waywood Parkway,2021-02-19 02:11:52,2022-05-09 04:10:24
2590,986,2023-08-29 10:36:19,shipped,2300.35,4 Buhler Drive,2021-05-19 23:26:00,2022-07-25 21:02:01
2591,210,2023-01-27 00:09:49,delivered,839.61,32 American Plaza,2021-09-05 08:17:45,2022-04-30 14:48:35
2592,544,2023-02-28 14:41:59,delivered,8915.24,4 Vahlen Center,2021-10-20 18:33:38,2022-12-10 04:29:27
2593,775,2023-08-07 20:35:25,delivered,9911.25,6 Elmside Center,2021-10-18 21:18:00,2022-02-02 11:14:31
2594,772,2023-12-07 08:48:09,processing,3553.46,1 Crowley Hill,2021-09-08 09:35:59,2022-12-18 16:58:13
2595,172,2023-07-06 21:28:24,delivered,3550.62,5584 Utah Way,2021-04-12 14:33:43,2022-11-20 16:08:24
2596,206,2023-12-23 08:34:41,pending,8225.27,4568 Summit Court,2021-09-28 06:02:37,2022-10-11 09:38:31
2597,350,2023-03-11 10:00:02,processing,2096.95,8575 Mccormick Way,2021-10-25 12:03:52,2022-12-08 09:38:32
2598,241,2023-11-15 11:25:03,processing,341.39,625 Dennis Hill,2021-05-31 14:54:28,2022-08-01 09:24:11
2599,232,2023-09-04 20:15:27,processing,9277.09,00 Moland Way,2021-12-19 14:10:11,2022-07-10 00:44:12
2600,481,2023-05-29 19:04:57,pending,9516.42,7 Everett Junction,2021-03-09 04:01:13,2022-06-02 07:19:18
2601,484,2023-03-07 16:59:37,pending,177.47,05 Commercial Parkway,2021-05-24 06:28:33,2022-05-13 05:59:27
2602,173,2023-05-24 17:23:16,shipped,1631.33,032 Texas Lane,2021-06-08 07:53:14,2022-08-18 02:35:28
2603,179,2023-08-12 20:47:32,shipped,3183.07,9 Fallview Avenue,2021-10-28 06:50:46,2022-01-01 14:16:49
2604,119,2023-12-08 23:02:41,pending,9676.45,81558 Arapahoe Place,2021-10-06 11:48:26,2022-07-25 21:15:43
2605,230,2023-11-19 05:10:23,processing,8232.17,227 Riverside Trail,2021-08-10 03:17:12,2022-07-16 21:41:17
2606,161,2023-09-27 08:52:28,pending,1194.33,14 Forster Terrace,2021-02-16 13:37:49,2022-09-27 15:42:23
2607,268,2023-03-21 10:46:23,processing,1378.43,8360 Oxford Avenue,2021-11-15 07:16:33,2022-05-02 12:01:34
2608,9,2023-12-26 19:08:17,pending,9868.69,15 Bartelt Junction,2021-12-26 00:06:16,2022-07-27 12:12:06
2609,515,2023-06-03 14:49:33,processing,1937.11,0 Gale Trail,2021-04-09 06:25:37,2022-06-19 10:02:43
2610,767,2023-02-28 09:07:43,delivered,8619.18,8041 Independence Court,2021-06-05 20:09:44,2022-07-19 13:09:16
2611,56,2023-12-25 23:09:48,shipped,2792.9,88 Talisman Junction,2021-10-23 19:03:00,2022-03-28 16:57:26
2612,145,2023-09-27 22:37:31,processing,2593.48,0 Tennessee Avenue,2021-07-07 11:29:09,2022-04-16 08:31:22
2613,656,2023-12-23 16:03:18,processing,2416.33,16 Sherman Drive,2021-04-26 03:44:59,2022-01-06 08:51:43
2614,140,2023-10-02 19:56:01,processing,2410.16,540 Walton Court,2021-07-19 17:45:10,2022-12-24 09:53:50
2615,113,2023-03-16 02:51:37,delivered,1196.24,11263 Heath Street,2021-06-18 18:30:08,2022-11-20 00:20:32
2616,624,2023-08-04 09:15:24,delivered,7291.68,36 Lukken Point,2021-06-03 23:27:35,2022-12-27 05:40:20
2617,600,2023-11-06 03:26:53,processing,3515.38,98158 Harper Plaza,2021-11-01 02:21:54,2022-10-06 22:43:17
2618,193,2023-04-29 08:42:59,delivered,7174.54,55 Drewry Drive,2021-01-10 14:48:09,2022-04-06 08:48:12
2619,932,2023-10-10 08:42:23,processing,2745.08,7 Valley Edge Parkway,2021-09-06 06:38:34,2022-09-15 02:10:41
2620,256,2023-11-11 10:13:52,delivered,5492.85,51417 Gerald Alley,2021-06-02 10:23:41,2022-03-16 02:20:28
2621,453,2023-10-05 23:45:12,shipped,4555.55,961 Waywood Parkway,2021-03-05 22:17:57,2022-05-01 11:53:51
2622,577,2023-06-17 21:28:17,processing,7567.74,0 Oxford Drive,2021-10-20 18:58:20,2022-09-11 22:01:39
2623,818,2023-09-04 02:46:03,pending,3844.17,89 Spohn Circle,2021-05-26 13:30:42,2022-09-04 17:12:24
2624,838,2023-08-14 02:35:14,processing,9909.43,36744 Drewry Point,2021-01-18 20:49:17,2022-02-12 17:37:44
2625,954,2023-01-28 18:07:36,pending,8118.44,9030 Walton Terrace,2021-10-15 03:08:41,2022-09-04 21:51:52
2626,90,2023-08-12 13:18:31,shipped,575.97,74 Dennis Point,2021-02-12 21:40:09,2022-02-09 10:19:04
2627,904,2023-03-28 17:37:43,shipped,1419.34,9 Fordem Street,2021-10-22 19:54:32,2022-03-06 00:44:48
2628,926,2023-06-26 23:34:24,processing,8738.62,874 Hallows Point,2021-03-03 05:15:52,2022-09-13 02:33:29
2629,476,2023-08-09 15:19:35,delivered,1008.61,7950 Johnson Way,2021-04-23 06:42:33,2022-07-15 19:05:32
2630,642,2023-05-20 14:05:07,shipped,3172.36,0490 Vermont Plaza,2021-08-22 19:35:55,2022-07-05 16:44:55
2631,291,2023-10-10 02:19:18,pending,1065.41,8 Hollow Ridge Trail,2021-04-17 05:22:14,2022-04-09 08:06:10
2632,769,2023-04-17 11:19:42,pending,5327.19,0961 Golf View Street,2021-05-27 13:08:59,2022-04-12 23:44:09
2633,961,2023-05-13 21:25:23,delivered,4771.49,66 Kedzie Circle,2021-08-02 05:42:01,2022-11-03 06:43:45
2634,399,2023-09-19 20:16:05,shipped,7139.12,18868 Riverside Place,2021-07-01 22:48:41,2022-01-11 04:47:12
2635,3,2023-11-07 10:06:32,processing,5842.57,903 Laurel Hill,2021-09-23 23:47:38,2022-07-10 00:53:04
2636,599,2023-10-06 06:47:17,pending,9459.69,445 Fairview Plaza,2021-10-18 08:31:10,2022-11-24 00:04:24
2637,628,2023-07-10 08:36:07,shipped,8477.18,43168 Toban Way,2021-05-09 19:11:44,2022-01-03 23:36:45
2638,158,2023-08-08 23:03:52,shipped,889.08,5327 Goodland Center,2021-07-25 07:13:38,2022-07-30 17:52:40
2639,980,2023-11-05 14:17:37,pending,7146.81,6 Parkside Park,2021-11-11 21:32:50,2022-12-07 23:59:10
2640,925,2023-06-24 05:55:47,pending,8584.46,06756 Eagan Point,2021-12-09 06:00:55,2022-01-25 10:44:07
2641,844,2023-08-07 20:47:46,pending,8910.22,183 Montana Plaza,2021-02-06 05:00:25,2022-07-19 09:21:20
2642,382,2023-09-12 11:45:31,delivered,9660.69,53439 Magdeline Alley,2021-08-06 08:12:30,2022-09-13 11:09:20
2643,487,2023-11-04 01:36:55,processing,2359.5,30695 Londonderry Drive,2021-08-17 15:18:17,2022-08-02 21:25:57
2644,930,2023-11-07 03:27:57,pending,4557.03,082 Mcguire Junction,2021-08-30 07:45:55,2022-12-06 04:52:57
2645,541,2023-12-13 15:29:38,pending,4678.69,4991 Troy Circle,2021-11-10 01:19:25,2022-01-21 00:35:09
2646,332,2023-09-02 15:32:08,shipped,8611.76,389 3rd Drive,2021-08-19 09:33:25,2022-12-15 17:09:50
2647,590,2023-01-03 20:57:03,shipped,5569.91,7 Badeau Point,2021-11-16 10:26:46,2022-07-31 20:44:01
2648,144,2023-04-14 20:05:02,shipped,7458.56,28 Anzinger Hill,2021-11-13 06:11:49,2022-04-26 09:07:06
2649,223,2023-03-26 11:04:49,pending,8269.52,00740 Artisan Way,2021-05-07 12:13:06,2022-06-30 23:10:15
2650,546,2023-05-18 21:43:00,delivered,9852.77,3344 Schurz Trail,2021-09-06 12:24:32,2022-05-14 11:43:30
2651,452,2023-02-16 12:53:23,delivered,1008.69,21040 Ridgeway Crossing,2021-07-06 10:18:53,2022-10-30 02:29:01
2652,87,2023-08-15 19:10:17,shipped,1839.39,91 Grim Park,2021-11-01 00:45:46,2022-12-08 18:10:10
2653,653,2023-11-07 08:05:15,processing,7583.86,9 Arizona Place,2021-08-22 04:13:43,2022-08-27 09:02:59
2654,533,2023-08-18 12:28:19,pending,8237.46,585 Buhler Lane,2021-05-16 15:28:45,2022-01-03 17:05:24
2655,317,2023-07-09 17:36:35,shipped,2158.18,75748 Hooker Junction,2021-02-15 15:06:25,2022-10-14 13:38:14
2656,527,2023-01-01 02:29:03,shipped,4765.4,90096 Birchwood Road,2021-10-19 04:45:39,2022-01-19 17:18:49
2657,886,2023-12-06 14:38:36,processing,9270.26,2160 Thackeray Road,2021-10-30 21:23:57,2022-12-13 22:36:10
2658,146,2023-11-03 01:32:05,pending,7367.05,6 Spaight Alley,2021-11-10 23:48:19,2022-01-06 17:32:48
2659,139,2023-03-12 01:33:53,delivered,7082.85,9543 Clyde Gallagher Terrace,2021-12-10 06:31:44,2022-09-06 00:40:51
2660,387,2023-04-22 07:48:09,delivered,6797.77,3682 Laurel Pass,2021-03-05 16:52:15,2022-12-26 22:25:24
2661,214,2023-02-27 18:04:38,processing,8664.92,429 Warrior Hill,2021-11-12 18:37:55,2022-09-04 09:27:26
2662,938,2023-01-01 03:42:07,delivered,9794.09,5451 Veith Terrace,2021-10-05 00:29:09,2022-05-23 20:17:01
2663,545,2023-03-12 03:29:16,processing,4757.44,6 Boyd Junction,2021-11-21 05:36:10,2022-02-06 16:12:27
2664,871,2023-01-03 00:27:17,shipped,351.96,90 Algoma Place,2021-10-26 10:51:28,2022-02-03 19:27:38
2665,647,2023-03-06 17:44:39,processing,6790.16,656 Banding Circle,2021-01-28 19:00:05,2022-04-30 23:53:29
